"txt","prob"
If tweets by #POTUS “Official Presidential Statements” per #WhiteHouse, are they now covered by FOI Laws and…
,0.77923
Republicans rather have #Traitors doing #Treason in the #Whitehouse! You heard them yesterday! #ButHerEmails! #GOP…
,0.233367
#moreLies #WhiteHouse exaggerated growth of coal jobs by about 5,000%
,0.285504
you are working wit Russia and Putin you are not an American #jamescomey #ComeyDay #trump #WhiteHouse
,0.219375
NSA leaker wanted to burn down the #WhiteHouse #JenniferSolari #AssistantU.S.Attorney #UnitedStates...
,0.164921
.. look whose tweeting about leaking? #maga with Russians in the #WhiteHouse; Jim…
,0.816359
He diminished the credibility of #WhiteHouse . #stoptrump
,0.145436
#NSA #Leaker Reality Winner "sympathize w Osama bin Laden #terrorists"-wanted to "burn down #WhiteHouse"…
,0.982384
A needed ingredient for to concoct his deluded projection of…
,0.797023
Stop classified leaks before they start. #donaldtrump #president2017 #whitehouse #jamescomey…
,0.397351
The correct answer was to report it to or the #WhiteHouse counsel. Just a…
,0.640495
Apparently and the #WhiteHouse are unaware that we live in a democracy. The sooner y'all figure that out the better
,0.959835
Dear do you think it is ok for fired #comey to leak #WhiteHouse private meetings to the press? Or #lynch to play word games?
,0.992945
Trump Lawyer to File Leak Complaint After Comey Testimony #trump #politics #whiteHouse
,0.171049
So much for #RealityWinner winner being a #Hero wanted to join #Taliban and burn #WhiteHouse more like #Loser
,0.983473
Tomorrow's News: #Trump gets #WhiteHouse dog to combat loneliness - a Black Russian Spaniel #resist…
,0.0283322
The elephant in the room The beast in the china-shop #Trump in the #WhiteHouse America has chosen !!
,0.722839
Sounds like CODE for we need more jihadists training centers  #MAGA #BanCAIR #StopIslam #StopSharia #Trump45…
,0.490731
.. look whose tweeting about leaking? #maga with Russians in the #WhiteHouse; Jim #ComeyMemo to college professor?
,0.955619
#Apple CEO Tim Cook, #Amazon CEO Jeff Bezos, and other tech execs are heading to the #WhiteHouse #TheResistance
,0.597439
Note to the #WhiteHouse, when your only media supporters are Alex Jones and Sean Hannity you've got real problems:
,0.847039
the leakiest person in gov't is the #ASSHOLE in The #WHITEHOUSE with the DQ #ORANGECURLYQUEUE on IT's EMPTY head
,0.986469
Ok 4 #Comey 2B SOURCE give HIS memos2 media so we no liars N #WhiteHouse + they trying2 defame him after long career. #TrumpRussiaCoverUp
,0.741523
#nancypelosi suggesting #trump invited #Comey to #whitehouse to intimidate and her suspicion…
,0.259517
#Trump didn't know #American Troops are stationed in #Qatar? now thats funny! #QatarCrisis #QatarBan #WhiteHouse #POTUS
,0.151967
No bond for NSA leak suspect who wrote of wanting to ‘burn the #WhiteHouse down’...
,0.962406
false statements are what's coming from #WHITEHOUSE and our #ORANGUTANINCHIEF aka
,0.614578
Shouldn't #trump have sensed it was "wrong" when his senior staff awkwardly lingered. #whitehouse
,0.0467021
“#JamesComey’s Shadow.” by #Comeyday #Trump #Politics #WhiteHouse #TrumpRussia
,0.123535
When can we walk him thru the front doors of the #WhiteHouse permanently?
,0.995401
#NowPlaying at a #Trump #WhiteHouse near you #HouseofLies #ObstructionOfJustice #ComeyTestimony #Flynn #Sessions…
,0.0945211
M. Comey testimony was just the apetizer brace yourself #realdonaldtrump for what is yet to come… #cnn #whitehouse
,0.38408
#Trump leaked incredibly TOP SECRET methods and sources info to #Russians in #WhiteHouse. #Comey did…
,0.00835048
The #WhiteHouse after yesterday's hearing. #ComeyDay
,0.771858
The biggest players in tech are going to the White House this month. #tech #players #Whitehouse #Fridayfeeling
,0.824393
Hey #deplorables this might be your boy's last days in the #WhiteHouse #ImpeachTrump #FridayFeeling
,0.768959
NSA Leaker Wanted to 'Burn the #WhiteHouse Down,' Pledge Allegiance to #Taliban
,0.762615
#WhiteHouse Fires Back After Comey Testimony: ‘The #President Is Not a Liar’...
,0.526577
Alleged #NSA leaker #RealityWinner wanted to 'burn the #WhiteHouse down' #NSALeak #RealityLeighWinner #Classified
,0.882809
#Trump converts #WhiteHouse to run entirely on #coal
,0.873871
Because u lied to way to the #whitehouse just like what the Devil do best. Collecting cult member along the way #God HelpUS
,0.991216
#POTUS Donald J. Trump Tentative Public Schedule: Friday, June 9, 2017 #MAGA #MakeAmericaGreatAgain #WhiteHouse
,0.999141
Someone figured out his twitter password. Hey #whitehouse it's time to use something harder than 12345. #trumptweets
,0.450319
How many #WhiteHouse staffers have called their lawyers?
,0.667946
#Hillary had #AttorneyGeneral #ObstructingJustice #Obama out campaigning for her they STILL could not put her i…
,0.986738
She PLANNED to use her #WhitePrivilege to BURN down the #WhiteHouse. #RealityWinner #RealityLeighWinner
,0.975172
Time to check what the bully at the #Whitehouse is doing this morning.
,0.666454
And WOW you're a lying dog who is a Traitor. #Russians in the #WhiteHouse #Patronage #Infidelity #KnowNothing #Nepotism
,0.0173897
She wanted to burn down the White House! #Leaks #RealityWinner #WhiteHouse
,0.806262
Comey not a leaker. You said tapes. He only leaked unclassified docs to protect himself #truth gets you far…
,0.305367
#Trump x #Comey n z #WhiteHouse of lies!
,0.501528
U might think, this is not #healthcare, but WOW, I see true #bluecodeI hope that #OR is ready. #Comey #Trump…
,0.294404
No - you're a leaker - after all, wasn't there something about you and Russian hookers…
,0.035702
Someone in the #WhiteHouse needs to get a new #ColoringBook explain just committed #Libel #PerSe of
,0.479941
.@realDonaldTramp Sorry... #WhiteHouse #POTUS office doesn't come with training wheels. #Trump
,0.468253
Republicans need to get with it and stop being so passive. #Patriots gave the #WhiteHouse #Congress #Senate now what ya going do
,0.56887
Kinda petty I know, but it does highlight again what an amateur operation this #WhiteHouse is.
,0.848005
Breaking Report: Prosecutors Allege NSA Leaker Plotted To Burn Down #WhiteHouse, Join...
,0.985402
Former #WhiteHouse florist shares details on creating thousands of floral bouquets for the #Obamas
,0.945564
#MarcoRubio goes to the #WhiteHouse for dinner with #Trump. Next day he defends #DonaldTrump's crimes. Unpalatable.…
,0.22867
#WhiteHouse an escalating competition 2 see which #Trump bootlicker can be the most transparent liar--watch out…
,0.0576559
#TheNewYorker - Posts | #JamesComey bluntly framed the Trump #WhiteHouse...
,0.283835
If you are a #Trump supporter you should be calling the #WhiteHouse and demanding these tapes.
,0.0457253
My observations from the very white #WhiteHouse #WashingtonDC #NationalEqualityMarch
,0.449006
Just Kick Everyone Out #WhiteHouse impeachment
,0.0940651
What did here is disgusting. He sold his soul for the most…
,0.518369
Feds: NSA leak suspect wrote of wanting to ‘burn the #WhiteHouse down’...
,0.997171
Given the history of oval office taping, I'd sit gingerly on all #WhiteHouse couches from now on #cofveve #ComeyHearings
,0.631429
If WH tapes existed, they certainly do not exist anymore. Their existence would not fit the #WhiteHouse narrative
,0.252167
The #whitehouse reality TV program needs to go to a long commercial break - I need to make #morepopcorn.
,0.956726
#NEWSで妄想 #news #btdk #bbcnews #AFP #Reuters #POTUS #CNN Telling Danish Headline About Trump; America has a Mafia Boss in the #WhiteHouse
,0.127807
#WhiteHouse says #Russia sanctions will remain in place until the #Ukraine crisis is resolved.
,0.138147
The rumbling noise you hear in the distance is the KARMA WHEEL rolling towards the #whitehouse.
,0.258339
okay, I think 45 wears secret recording device on his body. #WhiteHouse
,0.94837
#JamesComey : #WhiteHouse defamed Me The #FBI ! wanna read "Full Transcript" of Ex- #FBI Chief’s Testimony... ?
,0.844958
He pinned this tweet because it's indicative of everyday his father spend in the #WhiteHouse.
,0.0500131
No one will believe or anyone in that #WhiteHouse until they answer questions under oath.
,0.00869468
#trumpIsNotNormal He should be removed from the #WhiteHouse #ObstructionOfJustice
,0.628938
Question, is there budget for #Whitehouse staff who pays for #Trumps surrogates on #TV? #potus #comey #Russia…
,0.252422
Seriously? The #WhiteHouse narrative is that it's ok for to "hope" for the FBI director to ignore a potential collusion with Russia?
,0.193955
It's increasingly clear that #America is run by a drug cartel who have ridden #republican greed into the…
,0.658692
Bored of laying in bed so I thought I'd come and lay in the bath. At least my bandage matches my decor #WhiteHouse
,0.448011
Now i ask myself, what is all this #whitehouse mess really steering our attention from?? #stayawake
,0.375097
Time for the #POTUS to resign due to obstruction to justice and to hold fresh electionshttps://t.co/Q6YsdKyqJl #TrumpGate #whitehouse
,0.259229
thanks, get what it means to be/feel #vindicated, but perhaps you can send a copy to #WhiteHouse…
,0.281175
#JamesComey testimony was a disaster for #DonaldTrump and his #WhiteHouse
,0.613829
Someone in the #WhiteHouse needs to get a new #ColoringBook explain that you just committed…
,0.678419
"Lies, plain and simple" #houseofcards #whitehouse #Republicans #Democrats #GOP #DonaldTrump #Conservatives…
,0.339056
#realitycheck - chances of getting #Comey tapes from this #WhiteHouse R about as good as getting #Trump #taxreturns
,0.585625
#LorettaLynch is worse than #Russia because corruption that high up cannot happen. ran that corrupt #WhiteHouse
,0.441964
Of course #WhiteHouse also leaks stuff all the time to pursue its own agenda. All hypocrites, from #Comey to…
,0.43955
#North_Korea : #US threats push us further to develop our nuclear forces #SouthKorea #Seoul…
,0.955178
Honestly, you watch too much #TV. You can do it in the nursing home instead of a…
,0.473743
#WrongChoiceAct We need to stop #trump #GOP #cabinet #whitehouse #TheResistance
,0.414361
NSA leaker Reality Winner pledged allegiance to #Taliban, wrote ‘I want to burn the #WhiteHouse down’
,0.952699
will do anything to keep train wreck #drumpf in the…
,0.71615
Trump Claims After Comey at Hearing Read more:
,0.21702
Trumpian-type Chaos Diagram. Leader in the #dirty #WhiteHouse #GrOPe #GOP #USA #Trump
,0.412744
Where's Trump?: Find Donald Trump in his race to the White House #donaldtrump #trump #bestseller #whitehouse
,0.155655
On #Trump being handsomely trumped by #Comey #GrOPe #GOP #USA : #conman and #liar in the…
,0.00768579
#WhiteHouse uses #Trump s ignorance as defence for #TrumpLeaks #auspol #uspoli
,0.0407908
Balance of Power: May’s Election Disaster: Theresa May is in the… #Youtube #Scotland…
,0.834428
When it sinks in accusations were false • costly • urban legends. Here are the Zeitgeist #WhiteHouse #PRESS…
,0.317909
Of course tech CEOs will attend a #WhiteHouse meeting on tech in the government. That is their business
,0.672854
Carteles. #lacazuela #cartel #add #casasblancas #whitehouse #cordoba #andalucia…
,0.824568
Never Trump #MovementLeader, Former Jeb Bush Staffer #HelenAguirreFerre Infiltrates #WhiteHouse |...
,0.167701
Performing at the #whitehouse with our new song #WeAreOne for #unity with #700artists in…
,0.801303
30,000 Scientists Agree: Climate Change Is A Hoax #WhiteHouse
,0.65732
deputy Press secretary Sanders was asked if the #WhiteHouse #taping #system was #in #effect when #Comey had his…
,0.940728
#TimCook, #JeffBezos will visit the #WhiteHouse for tech council meeting #SatyaNadella...
,0.946869
NSA Leaker Planned to Burn Down #WhiteHouse Join #Taliban #EdwardSnowden
,0.881495
Tech CEOs Cook, Bezos, Schmidt to Attend #Kushner-#WhiteHouse Summit...WHY? they HATE POTUS and SPEW Hate!
,0.748296
#mueller #Comey Leaker #RealityWinner NO Bail in Georgia Case...Wanted to 'burn #WhiteHouse down'... #JailTime
,0.694813
#CNN Politics - Posts | The comment comes after #WhiteHouse deputy press... #SeanSpicer...
,0.880571
Unfortunately yes #Trump #POTUS #USA #President #TrumpLeaks #WhiteHouse
,0.181646
At least 5 times and probably more. Biggest #LIAR we've ever had in #WhiteHouse and corrupt to the cor…
,0.385463
Morning world!!!! #lapedona #reignoflapedonia #sea #sun #home #whitehouse #cassina #table #714…
,0.758698
Watching S5 of #HouseofCards seems like watching live scenes from the #WhiteHouse
,0.384269
President Donald Trump is a Cool person YO  #Trump #WhiteHouse #TheOC
,0.98213
#WhiteHouse, intel chiefs want to make digital spying law permanent
,0.99831
There is no bigger POS than the corrupt #DickHead in #WhiteHouse.…
,0.271849
#WhiteHouse says #Russia #sanctions to remain until #Ukraine #crisis resolved #likeU…
,0.123697
#Whitehouse - #PresidentalOffice says "Trump don't lie" Weatherman says "Sky is'nt blue" Come on guys!
,0.484908
We live in a world where if the President of a country doesn't tweet for a day, it becomes #breakingnews. #trump #america #whitehouse
,0.521452
#ComeyDay = #TrumpDay Nothing Impeded No Investigation No Obstruction Comey leaked No Collusion #whitehouse…
,0.0689283
Donald Trump from the #WhiteHouse Wait Till You See Soros
,0.880783
Just putting this out there. So #BorisJohnson as #PM ? A nightmare.Just imagine that idiot meeting with the liar in the #WhiteHouse #GE2017
,0.0295374
It seems inviting to the #WhiteHouse for dinner paid off. Little Marco acts like a whore agian.
,0.931342
According to #MELANIATRUMP arrives at the #WhiteHouse Wednesday. Maybe just needs a few hugs. #thisisnotnormal
,0.679869
The only thing worse than a lying, cheating, corrupt con in #WhiteHouse is lying, cheating, spineless weasel: #speakerRyan.
,0.016169
#Comey: #WhiteHouse #LIED about #Me, #FBI No, #TRUMP LIED!
,0.876476
Trump is the greatest! So famous.... #trump #whitehouse #gop #republicanparty #mccain #pence #teaparty #maga…
,0.155131
The frustrations of the presidency #results #leadershipmatters #lackofdiplomacy #WhiteHouse #impeachment
